Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
0b6e9bff-14d5-cf4e-b62e-180d7e120641,1924-01-29,1999-07-21,999-37-5745,S99990997,X69654074X,Mr.,Keven605,Denis399,Parisian75,,,D,white,nonhispanic,M,Worcester  Massachusetts  US,735 Corwin Harbor,Amherst,Massachusetts,Hampshire County,,00000,42.32216024291406,-72.53400215379963,336933.56,1867576.00,6001
7d2b98fa-fa6f-6316-00b6-d8ccd9ea2847,1957-03-28,,999-70-9653,S99924650,X45397737X,Mrs.,Alexandra16,Maryanne663,Osinski784,,Ullrich385,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,511 Ebert Wynd,Worcester,Massachusetts,Worcester County,25027,01605,42.279645115274874,-71.76909816162141,260507.53,969228.77,29106
ad9a41e9-c03c-59eb-f489-4a0f93430477,1988-04-22,,999-25-6401,S99952977,X64695840X,Mr.,Tuan998,Marlin805,Anderson154,,,M,asian,nonhispanic,M,Ludlow  Massachusetts  US,1040 Hahn Pathway,Watertown,Massachusetts,Middlesex County,25017,02472,42.38085001711891,-71.14051440505357,39477.66,0.00,521651
a7493fb7-0236-68d6-fdb4-8af68af1ef85,1975-02-04,,999-22-3441,S99942995,X56067494X,Mrs.,Lola232,Samatha845,Watsica258,,Pollich983,W,white,nonhispanic,F,Douglas  Massachusetts  US,937 Kessler Ramp Apt 39,Boylston,Massachusetts,Worcester County,,00000,42.368727903667256,-71.75286139441498,527463.78,516695.53,82590
5a5cfa06-ac55-b4c5-eaee-86a615315272,1996-12-28,,999-88-7974,S99959337,X62604445X,Mr.,Guillermo498,Armando772,Garrido242,,,,white,hispanic,M,Panama City  Panama  PA,703 Sauer Well Suite 13,Boston,Massachusetts,Suffolk County,25025,02108,42.328562307176206,-71.13029559605617,63782.27,74136.16,55813
52139f5a-a4a9-d041-c530-70fba712d6c7,2013-04-20,,999-67-5122,,,,Lyndon118,Jean712,Hahn503,,,,black,nonhispanic,M,Lowell  Massachusetts  US,536 Lehner Trace Unit 48,Lynn,Massachusetts,Essex County,25009,01904,42.51332909774547,-70.96627708051207,1500.00,12960.73,9444
e774b754-f3b6-eb90-6607-a650e9bf4d2e,1924-01-29,1976-07-05,999-87-6105,S99981455,X40938195X,Mr.,Titus37,,Auer97,,,M,white,nonhispanic,M,East Harwich  Massachusetts  US,347 Gaylord Flat Unit 74,Amherst,Massachusetts,Hampshire County,,00000,42.33636820230625,-72.5167664301583,489789.08,1771055.12,6001
c5de5ba8-9d01-4d10-12eb-aa637269b61a,1916-01-30,1988-11-09,999-62-2183,S99953144,X33448895X,Mr.,Mauricio81,Emilio417,Windler79,,,W,white,nonhispanic,M,Lenox  Massachusetts  US,696 Schiller Vista Unit 44,Dennis,Massachusetts,Barnstable County,25001,02638,41.697091679596845,-70.23737069285527,67181.70,109072.44,25345
8967b241-5edf-c271-616b-4dbeb42d8fda,1983-03-20,,999-46-2446,S99975545,X23259478X,Mr.,Kirby843,Sam879,Kohler843,,,S,hawaiian,hispanic,M,Medford  Massachusetts  US,677 Veum Bridge,North Andover,Massachusetts,Essex County,,00000,42.70826051809678,-71.04722838567093,8614.57,70793.40,14815
c95585b3-009e-74a9-3375-aa0d085e6d36,1914-05-28,1983-09-04,999-39-1729,S99948342,X82674882X,Mrs.,Alejandra902,María Eugenia578,Mendoza384,,Corrales691,W,white,hispanic,F,San Salvador  El Salvador  SV,990 Jones Burg,Natick,Massachusetts,Middlesex County,,00000,42.24217617410163,-71.29908453339945,171858.03,988010.17,627044
d46d252f-7667-c5f6-fb6c-49fb7a725e81,2018-12-27,2019-07-24,999-52-7464,,,,Victorina579,Odelia236,Pfannerstill264,,,,white,nonhispanic,F,Brookline  Massachusetts  US,399 Hilll Green Apt 96,Greenfield,Massachusetts,Franklin County,25011,01301,42.58221457247683,-72.57061367223768,250.00,26294.45,14123
9969e27c-97e9-69b6-4100-c0337f6d3b49,2018-12-27,,999-35-7420,,,,Ettie537,Rashida558,McCullough561,,,,white,nonhispanic,F,Rutland  Massachusetts  US,387 Herzog Throughway,Greenfield,Massachusetts,Franklin County,25011,01301,42.61505006485169,-72.57571365897569,1652.55,13226.58,14123
3abd3a4c-3c4f-81a3-3214-be5a9a53868e,1962-09-25,,999-76-6519,S99966532,X3627088X,Mrs.,Sarita454,Marvel321,White193,,Hayes766,D,white,nonhispanic,F,Medford  Massachusetts  US,894 Considine Trafficway Apt 34,Montague,Massachusetts,Franklin County,,00000,42.563556600905336,-72.47554388728997,250435.86,663667.46,698011
ffd24576-e854-6499-d054-6f9d08d4a7f4,1964-06-21,1973-06-05,999-66-5078,,,,Noelia656,,Buckridge80,,,,white,nonhispanic,F,Braintree  Massachusetts  US,564 Moore Wynd Apt 62,Lanesborough,Massachusetts,Berkshire County,,00000,42.51374261727195,-73.23633372502363,38781.47,0.00,64604
ac5fc600-4d33-14fd-0a29-e90309293b5a,1924-01-29,1981-06-24,999-91-4503,S99914411,X7937213X,Mr.,Theo630,Carmelo33,Corkery305,,,S,white,nonhispanic,M,Boston  Massachusetts  US,635 Okuneva Loaf,Amherst,Massachusetts,Hampshire County,,00000,42.3930702151574,-72.49015366503616,183599.04,532262.50,6001
72f08c58-1e41-0c0d-65cc-bfde84078fc3,1964-06-21,1983-05-27,999-60-2754,S99950384,,Ms.,Geneva168,Gerald181,Ryan260,,,,white,nonhispanic,F,Chelsea  Massachusetts  US,766 Lebsack Road,Lanesborough,Massachusetts,Berkshire County,,00000,42.50781854048577,-73.24337942121895,124661.08,71370.60,64604
71c8e7ea-1a5f-6610-0600-4f4defcde6ba,1916-01-30,,999-92-1309,S99962475,X43403369X,Mr.,Francisco472,Winston220,Schumm995,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,389 DuBuque Station Apt 57,Dennis,Massachusetts,Barnstable County,25001,02638,41.66744886493269,-70.14829222824372,109832.36,499774.21,25345
96fb604a-4fff-d704-bb96-38b5804434c9,1914-05-28,,999-48-7705,S99999224,X5136325X,Mrs.,Graciela518,Virginia437,Galarza986,,Casas271,M,white,hispanic,F,San Jose  San Jose  CR,800 Welch Esplanade,Natick,Massachusetts,Middlesex County,,00000,42.25905911102462,-71.35541040831785,274311.57,2248329.03,627044
a845515e-b0f4-7395-c6a8-0ffdf8aaa7f6,2008-03-13,,999-68-8960,S99931096,,,Mariana775,Concepción765,Delgado712,,,,white,hispanic,F,Carolina  Puerto Rico  PR,382 Yost Rapid,West Springfield,Massachusetts,Hampden County,25013,01089,42.101299505851046,-72.60788388694046,33652.82,17217.75,64514
03d35b45-107f-6dff-9257-00092eeb36d2,1964-06-21,,999-28-8546,S99998483,X84825322X,Mrs.,Gema698,Season349,Blick895,,Hartmann983,M,white,nonhispanic,F,Lawrence  Massachusetts  US,836 Gulgowski Camp,Lanesborough,Massachusetts,Berkshire County,,00000,42.536677582865764,-73.23716015619958,468454.10,221982.36,64604
6bee3f4e-1a08-c5c3-a71e-a4e31fa45716,1992-05-17,,999-56-7199,S99911518,X39613127X,Mrs.,Nelle766,Janene3,Weissnat378,,Padberg411,M,white,nonhispanic,F,East Longmeadow  Massachusetts  US,188 Beatty Vale Suite 54,Dartmouth,Massachusetts,Bristol County,,00000,41.530489674296255,-70.99647909150917,68437.50,600152.17,173466
337843c8-67ba-ff2a-ee2c-408bcda6876a,1924-01-29,1990-05-31,999-25-1268,S99953749,X8467423X,Mr.,Conrad619,Ivory697,Reinger292,,,W,white,nonhispanic,M,Somerville  Massachusetts  US,453 Rice Street,Amherst,Massachusetts,Hampshire County,,00000,42.333251227291335,-72.5341588603517,94553.31,807661.24,6001
9a5b26f8-78cc-c4be-7f3e-55072e85cbbe,1968-11-11,,999-26-8882,S99922953,X19363080X,Mr.,Darron84,Sydney660,Kihn564,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,1010 Becker Estate Apt 11,Westfield,Massachusetts,Hampden County,25013,01086,42.16540475011871,-72.74792978885624,84583.34,24104.06,51241
f51726d1-39a9-29c6-39a9-a5cbc08d2b69,1979-10-17,,999-58-5051,S99980785,X2391234X,Mrs.,Diann220,,Prosacco716,,Wisozk929,M,white,nonhispanic,F,Malden  Massachusetts  US,318 Lakin Grove,Peabody,Massachusetts,Essex County,25009,01940,42.57979580276501,-70.99833996718719,24885.27,1316197.09,20302
c987d1e7-2541-21bc-eb04-9c87ccd88283,1987-06-04,,999-19-9584,S99941935,X4620961X,Mrs.,Tonette11,Mee229,Pacocha935,,Bauch723,M,white,nonhispanic,F,Somerset  Massachusetts  US,515 Rutherford Fort Unit 47,Fall River,Massachusetts,Bristol County,25005,02790,41.681011143577116,-71.09623255054846,155964.61,666547.76,34163
eb7a3526-512e-ea60-4426-7ae18fe29070,2003-04-08,,999-52-8076,S99934036,X2447443X,Ms.,Sheena120,Maricela194,Kemmer137,,,,hawaiian,hispanic,F,Webster  Massachusetts  US,671 Graham Orchard,Athol,Massachusetts,Worcester County,25027,01331,42.563885387575816,-72.24052667456426,97590.46,789321.78,99901
4ec877f3-b63f-8c4d-cfe1-5f3d96d5c6d1,1998-04-02,,999-51-9668,S99974895,X48447063X,Ms.,Rasheeda241,Latesha830,Grant908,,,,white,nonhispanic,F,Fall River  Massachusetts  US,897 Ward Landing,Winthrop,Massachusetts,Suffolk County,25025,02152,42.35032939297978,-70.97355522661559,89725.97,329076.68,80097
5f70e06d-c189-ecfe-9c94-a6687bfb2ef3,2006-01-15,,999-18-1348,S99941605,,Ms.,Prudence900,Quyen270,Lubowitz58,,,,white,nonhispanic,F,Norwood  Massachusetts  US,718 Windler Flat Unit 77,Milford,Massachusetts,Worcester County,25027,01757,42.12558010626867,-71.53824774041358,59411.33,137144.17,199971
816a7b01-f56a-0ea6-05fe-2c5761654087,1997-01-29,,999-45-1980,S99917056,X32746423X,Ms.,Alejandra902,Alicia629,Negrete68,,,,white,hispanic,F,San Jose  San Jose  CR,855 Crist Common,Methuen,Massachusetts,Essex County,25009,01844,42.720597909164944,-71.13365804541579,7117.35,193108.73,7584
5df2edf2-9cd9-133c-2b8b-cd51e1380af8,1966-05-27,2004-03-14,999-96-2296,S99965935,X13472343X,Mrs.,Jaleesa813,Carolyne559,McGlynn426,,Green467,M,white,nonhispanic,F,Stoughton  Massachusetts  US,927 Hayes Corner Apt 95,Dedham,Massachusetts,Norfolk County,25021,02090,42.23499951430507,-71.16685745421361,187682.12,604177.75,30037
9afa420b-cbc0-767d-8ffc-9983a53378fc,2000-05-06,,999-75-9026,S99936169,X86600431X,Mr.,Wm806,,Tremblay80,,,,white,nonhispanic,M,Lunenburg  Massachusetts  US,427 Bailey Knoll,Essex,Massachusetts,Essex County,25009,01929,42.63906361708563,-70.72336740831344,76897.47,808522.27,26473
97e9187b-8c23-6cdd-5933-4bc4ec99b39e,1965-07-07,,999-21-8182,S99997157,X25768476X,Mrs.,Mercy752,Reynalda736,Doyle959,,Gaylord332,D,black,nonhispanic,F,Randolph  Massachusetts  US,178 Orn Path,Plymouth,Massachusetts,Plymouth County,25023,02360,41.8432398792279,-70.65274922423139,617653.97,139453.51,55115
4e982cc1-fd02-a978-0d76-ca7df45f6c5b,1924-01-29,1991-04-10,999-52-4520,S99983548,X11941593X,Mr.,Zachery872,Domenic627,MacGyver246,,,S,white,nonhispanic,M,Haverhill  Massachusetts  US,782 Bogan Extension,Amherst,Massachusetts,Hampshire County,,00000,42.34256648831564,-72.4834269300649,21035.85,327350.29,6001
752f4b17-895e-3b97-198a-b9307fa6300e,1966-05-27,,999-75-4178,S99981798,X49669663X,Mrs.,Loan904,,MacGyver246,,Stracke611,M,white,nonhispanic,F,Boston  Massachusetts  US,573 Bogisich Lodge Suite 52,Dedham,Massachusetts,Norfolk County,25021,02026,42.23560873925198,-71.24253117444887,358314.36,1071256.33,30037
4c1348e5-ab8c-61f8-8f1a-8e479cb89aca,1978-06-16,,999-53-2671,S99917945,X52985777X,Mrs.,Cristin88,,Oberbrunner298,,Skiles927,M,white,nonhispanic,F,Lawrence  Massachusetts  US,876 O'Keefe Dale,Dudley,Massachusetts,Worcester County,,00000,42.06081071399068,-71.95574618660298,407680.03,202510.85,52729
f0cf09a3-c98b-41be-f575-6d87fa895eb3,1950-11-11,,999-86-7203,S99950700,X74111403X,Mr.,Riley817,,Halvorson124,,,M,black,nonhispanic,M,Plymouth  Massachusetts  US,682 Hilpert Estate Suite 87,New Bedford,Massachusetts,Bristol County,25005,02744,41.69453636209448,-70.98629951378383,13186.66,296021.21,19037
8d34fa7d-be9d-16eb-ca4e-8c373f6fe8a3,1977-10-22,,999-45-5790,S99948191,X29365737X,Mr.,Ramón841,Agustín529,Nava670,,,S,black,nonhispanic,M,Carolina  Puerto Rico  PR,148 Lueilwitz Wynd Apt 34,Boston,Massachusetts,Suffolk County,25025,02111,42.358306847669056,-71.01637634382143,7026.03,55865.72,22045
96f0370b-8595-71b8-d836-068bad8610fb,1998-12-26,,999-19-1044,S99939680,X42941916X,Mr.,Robin66,Clayton230,Pacocha935,,,,white,nonhispanic,M,Lynn  Massachusetts  US,370 Predovic Light Suite 66,Lowell,Massachusetts,Middlesex County,25017,01852,42.636869138834655,-71.30847647040606,31398.89,0.00,44054
5607d215-6658-855f-5847-3a97b876a7ea,2019-04-12,,999-27-1781,,,,Reina25,Marceline716,Stroman228,,,,white,nonhispanic,F,Haverhill  Massachusetts  US,666 Hermann Passage Suite 34,Everett,Massachusetts,Middlesex County,25017,02148,42.40624471813219,-71.09633973355973,3597.70,9004.04,100107
be53bad0-227d-c3e4-8cea-d5022cfc479f,2014-11-15,,999-59-4558,,,,Polly738,,Zboncak558,,,,white,nonhispanic,F,Salem  Massachusetts  US,279 Renner Trafficway,North Plymouth,Massachusetts,Plymouth County,,00000,42.015260123030004,-70.71308826638766,25859.11,4224.20,146946
059a352e-638f-48f9-3318-f8df69665813,1950-06-17,,999-88-9150,S99938789,X50938428X,Mrs.,Anette189,Tandra334,Crist667,,Haley279,M,white,nonhispanic,F,Haverhill  Massachusetts  US,189 Emard Path,Sutton,Massachusetts,Worcester County,,00000,42.161076098266264,-71.79094821771237,33070.81,2469590.67,14004
e3b78ab4-eccd-6d6e-b425-babb1b7eed37,2013-05-19,,999-26-5706,,,,Shara355,Shu104,Kohler843,,,,white,nonhispanic,F,Amesbury  Massachusetts  US,355 Gulgowski Row,Chicopee,Massachusetts,Hampden County,25013,01020,42.16076943099379,-72.54827328333585,1500.00,14034.26,18388
dc6ba345-0c0f-96bf-5e0a-0525b0d94620,1985-03-17,,999-83-2034,S99969645,X26544468X,Mrs.,Lavina533,Colene948,Wunsch504,,Little434,D,hawaiian,nonhispanic,F,Holyoke  Massachusetts  US,223 Kuvalis Crossroad,Spencer,Massachusetts,Worcester County,25027,01562,42.249911405603605,-72.01690383450946,664924.95,68050.94,69065
69ca62e4-93a4-a612-8e60-81004abfb649,1999-10-23,,999-57-6156,S99979620,X79104756X,Ms.,Kimberely738,Willena258,Zemlak964,,,,white,nonhispanic,F,South Yarmouth  Massachusetts  US,632 Jones Knoll Unit 36,Sturbridge,Massachusetts,Worcester County,25027,01566,42.120758870580396,-72.082435247629,72302.95,227818.70,37685
18120eca-34cc-b243-4cd3-7bd8b2d50312,1924-01-29,,999-38-1156,S99966236,X77964097X,Mr.,Bud153,Lionel365,Torp761,,,D,white,nonhispanic,M,Springfield  Massachusetts  US,975 Connelly Ville Suite 67,Amherst,Massachusetts,Hampshire County,,00000,42.39842425197223,-72.5213152730985,195004.33,829773.25,6001
c50b3bd1-8902-de06-8690-82120ff5ad50,2003-09-06,,999-31-5230,S99967709,X65310939X,Ms.,Harriett813,Tereasa291,Greenfelder433,,,,white,nonhispanic,F,Chelsea  Massachusetts  US,942 Jaskolski Underpass,Rochester,Massachusetts,Plymouth County,,00000,41.75089412105469,-70.8886985300116,70027.75,130659.79,104400
d5e9e7eb-2120-5a98-a99e-1668b25eb075,1961-01-28,2021-02-09,999-32-9146,S99942667,X89726054X,Mr.,Joaquín233,Eduardo902,Yáñez198,,,S,white,hispanic,M,Puebla  Puebla  MX,621 Harber Quay Suite 83,Marblehead,Massachusetts,Essex County,25009,01945,42.48297381740886,-70.88585394463331,122266.12,342040.23,731600
f7f9f186-36ef-3dd7-174c-33436869d1b8,1992-10-22,,999-37-7242,S99950539,X27290449X,Mr.,Johnie961,Amado512,Lemke654,,,M,white,nonhispanic,M,Forestdale  Massachusetts  US,563 Lockman Viaduct,Lowell,Massachusetts,Middlesex County,25017,01850,42.70447148856562,-71.34392382890357,362325.60,473073.86,107950
f90cfefa-ec16-6f95-a869-d880c73d4916,1952-02-04,2015-04-08,999-18-3773,S99992542,X78077581X,Ms.,Cassandra224,Zana914,Schneider199,,,S,white,nonhispanic,F,Pittsfield  Massachusetts  US,289 Wintheiser Forge,Melrose,Massachusetts,Middlesex County,25017,02176,42.455856436844044,-71.05310288329844,336178.68,1398202.46,151911
e53721b9-4285-af77-7865-f2ab5cd82004,1961-01-28,,999-25-5222,S99922351,X37900972X,Mr.,Jesús825,,Urrutia540,,,S,white,hispanic,M,Marigot  Saint Andrew Parish  DM,240 Schinner Plaza,Marblehead,Massachusetts,Essex County,25009,01945,42.51199981514837,-70.83763000767524,108749.30,165868.50,731600
1c0587cd-61f7-9df6-c197-46b3a41dff10,1964-03-13,,999-34-7855,S99927454,X85972643X,Mrs.,Vonnie403,,Harvey63,,Marks830,M,asian,nonhispanic,F,Seekonk  Massachusetts  US,774 Donnelly Divide Apt 37,Arlington,Massachusetts,Middlesex County,25017,02476,42.403435205248,-71.12705811803146,987040.99,300000.17,93126
24e87bad-522f-e59a-043f-69df46113d37,1972-06-22,,999-40-9330,S99974611,X33731676X,Mrs.,Melonie209,Alita891,Lindgren255,,Gulgowski816,M,white,nonhispanic,F,Williamstown  Massachusetts  US,1073 Schiller Walk,Medford,Massachusetts,Middlesex County,25017,02145,42.390114856606864,-71.1398515030504,279545.21,2296570.53,24216
0a104670-4660-0bf5-3046-5708a77cdf3c,1986-10-17,,999-60-4651,S99973843,X31575652X,Mr.,Wally311,Seymour882,Dooley940,,,S,white,nonhispanic,M,Quincy  Massachusetts  US,710 Harris Port Apt 21,Norwood,Massachusetts,Norfolk County,25021,02090,42.14919407506658,-71.15952781648399,59121.00,0.00,78194
d19d94a8-5270-cb91-0a60-75c37131671f,1999-10-17,,999-33-4335,S99941274,X42242565X,Ms.,Katheryn92,Patrica776,Cummerata161,,,,white,nonhispanic,F,Rio de Janerio  Rio de Janerio  BR,380 Witting Vista,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.96915710365027,-70.98236327520023,84146.48,115809.38,29411
e87c6e7e-1656-ff7c-f5f0-cd192dac8fc4,1966-09-19,,999-56-2770,S99919759,X13965061X,Mr.,Reggie481,Buster609,Bogan287,,,D,white,nonhispanic,M,Fitchburg  Massachusetts  US,331 Kirlin Street,Whitman,Massachusetts,Plymouth County,,00000,42.08549359292578,-70.94910506276928,109228.38,106188.07,88956
b6e20a47-4dc0-1ccc-f413-3eb780bffe14,1952-02-04,,999-31-8407,S99970452,X19372635X,Ms.,Jodie811,Felisha640,Hoeger474,,,S,white,nonhispanic,F,Ashburnham  Massachusetts  US,314 Toy Station Unit 21,Melrose,Massachusetts,Middlesex County,25017,02176,42.482163048105996,-71.05254305623592,378438.06,966539.17,151911
9b7a3ae4-1d70-2f8e-312e-30a6acb7535e,2012-06-10,,999-65-7414,,,,Maud851,,Rosenbaum794,,,,white,nonhispanic,F,North Westport  Massachusetts  US,194 Murazik Fort,Milton,Massachusetts,Norfolk County,25021,02186,42.284483357240575,-71.03772529096136,17152.31,8955.08,211473
4b4ba447-8865-6027-c5cb-0b12de11e0ec,1994-05-01,,999-63-9111,S99956742,X70178232X,Mrs.,Emelia239,,Mraz590,,Runte676,M,hawaiian,nonhispanic,F,Quincy  Massachusetts  US,931 McClure Neck Unit 71,Chelsea,Massachusetts,Suffolk County,25025,02151,42.40104566319787,-71.05817177278041,178579.70,1081724.37,72065
bee7a771-ed27-1244-87cd-70318d400e42,1987-09-07,,999-16-9887,S99989555,X69030735X,Mr.,Shelby741,Andy346,Pouros728,,,M,white,nonhispanic,M,Easton  Massachusetts  US,628 Von Branch,Southwick,Massachusetts,Hampden County,,00000,42.081499970354514,-72.74772061274474,31957.71,1082.60,168236
761d0142-ba01-0463-2cd2-4cccca9f551b,1963-04-24,,999-65-2210,S99932329,X65364827X,Mrs.,Gabriela205,Carlos172,Blick895,,Casper496,M,white,nonhispanic,F,Worcester  Massachusetts  US,847 Mayer Club,Lawrence,Massachusetts,Essex County,25009,01841,42.6682824798594,-71.20682438625329,951928.68,370723.39,43977
2be59a21-d4b4-611c-292c-bfca863548c1,2015-09-14,,999-71-8620,,,,Tyler508,Willow678,Senger904,,,,asian,nonhispanic,F,Incheon  Incheon  KR,546 Lynch Frontage road Unit 11,Boston,Massachusetts,Suffolk County,25025,02210,42.32249211439685,-71.16682374907928,1550.00,20534.93,1887
61d450b7-cbd0-bebe-2997-4a0877cb7fe2,2020-12-11,,999-49-8342,,,,Jaime666,,Pacheco179,,,,white,hispanic,M,Juarez  Chihuahua  MX,716 Hudson Passage,Springfield,Massachusetts,Hampden County,25013,01151,42.09419543093904,-72.53552746485038,500.00,7930.33,2824
492d2466-215d-6f03-d44b-2de7e25dd60f,2010-06-01,,999-48-3617,,,,Wilmer32,Ronny764,Hansen121,,,,white,nonhispanic,M,Lowell  Massachusetts  US,234 Cruickshank Camp,Woburn,Massachusetts,Middlesex County,25017,01801,42.482593728334166,-71.14824531172195,12839.32,3713.36,616424
ee6c054c-45ab-6c49-4693-6e5a5430aed1,2005-03-07,,999-57-5162,S99974189,,Mr.,Carroll471,Cyrus914,Zieme486,,,,white,nonhispanic,M,Methuen  Massachusetts  US,241 Yost Village Unit 25,Concord,Massachusetts,Middlesex County,,00000,42.46549326872898,-71.333394595931,35658.95,0.00,82284
d10fe724-1f6c-dfaf-c66a-1a2eef147508,1958-06-18,,999-21-1525,S99988551,X70310519X,Ms.,Dodie685,Celestina960,Cole117,,,S,black,nonhispanic,F,Fall River  Massachusetts  US,780 Ziemann Viaduct Unit 27,Hopkinton,Massachusetts,Middlesex County,25017,01748,42.19635664384822,-71.49399246665993,401141.10,643999.22,81176
9c1aa49c-ade6-022d-352b-8f8e1313a3f2,1949-02-09,2014-08-19,999-40-1066,S99944436,X63005783X,Mrs.,Sharen57,Majorie11,White193,,Leffler128,M,white,nonhispanic,F,Lawrence  Massachusetts  US,302 Heaney Fork Unit 8,Abington,Massachusetts,Plymouth County,25023,02351,42.10325505408798,-70.96500022389527,429610.37,1104404.29,610677
33905817-1561-15b9-465e-4f37943cb79a,2010-03-31,,999-13-1836,,,,Svetlana462,Kelley882,Funk324,,,,white,nonhispanic,F,Arlington  Massachusetts  US,653 Altenwerth Road,Worcester,Massachusetts,Worcester County,25027,01608,42.262208886525265,-71.7471301455574,2050.00,24416.99,14138
c657e3c2-9b52-b813-d440-1837fa7f5b37,1975-10-19,,999-11-5663,S99966290,X480520X,Mrs.,Ana972,Inés791,Aragón562,,Rentería94,M,white,hispanic,F,Kingston  Kingston  JM,321 Hahn Trace,Springfield,Massachusetts,Hampden County,25013,01104,42.13653661094417,-72.57684885181813,206690.07,619028.91,24507
5805701d-0dd7-c21b-a69a-dc4e3d3fd989,2009-01-17,,999-65-5860,,,,Jerrold404,Mel236,Cole117,,,,black,nonhispanic,M,Yarmouth  Massachusetts  US,215 Steuber Lock Suite 27,Whitman,Massachusetts,Plymouth County,,00000,42.0651359161652,-70.89666226221645,37896.53,6234.15,146514
ae15df4f-b0bd-dcc3-1975-da6e27951e16,1991-07-28,,999-31-3569,S99947774,X36647559X,Mr.,Paul232,Rosendo998,Kreiger457,,,M,black,nonhispanic,M,Dighton  Massachusetts  US,898 Moen Run Unit 53,Bedford,Massachusetts,Middlesex County,25017,01730,42.47257304518789,-71.28347247442207,50188.90,0.00,58496
4480e21a-8909-3375-d8cb-8766a553d820,2015-11-23,,999-63-7596,,,,Moshe758,Jame231,Gorczany269,,,,white,nonhispanic,M,Wakefield  Massachusetts  US,528 Lockman Approach,Beverly,Massachusetts,Essex County,25009,01915,42.57823173591337,-70.89333833320516,1200.00,11449.68,9516
d14974ff-3557-41a4-2b6a-9b17a14afc8e,2002-07-22,,999-33-2787,S99933769,X73922373X,Mr.,Elmer371,Jamaal34,Kunde533,,,,white,nonhispanic,M,Boston  Massachusetts  US,231 Rohan Viaduct,Peabody,Massachusetts,Essex County,25009,01940,42.553465276820255,-71.01057961650076,94404.70,733256.53,79444
2a41c527-ac54-0eeb-94cc-c010b3925d1e,1949-02-09,,999-98-1856,S99942501,X57409930X,Mrs.,Erinn548,Dannie881,Sawayn19,,Dach178,D,white,nonhispanic,F,Boston  Massachusetts  US,400 Thompson Annex Unit 98,Abington,Massachusetts,Plymouth County,25023,02351,42.0814065207745,-70.94861949043198,227230.21,365215.01,610677
a6f269c9-811e-18a0-18f3-d3eea9840bd8,1945-10-14,2011-10-13,999-19-6301,S99914821,X29675524X,Ms.,Antonio44,Mark765,Ullrich385,,,S,asian,nonhispanic,F,Cambridge  Massachusetts  US,999 Klein Quay Unit 59,Lynn,Massachusetts,Essex County,25009,01904,42.529820233387426,-71.07326213573256,379001.77,5478382.36,137460
a8802f96-3427-7e38-147c-68e26fe1c273,1945-08-24,,999-25-5837,S99965622,X44979470X,Mrs.,Carissa540,Sunday568,Brakus656,,Mayert710,D,white,nonhispanic,F,Marlborough  Massachusetts  US,365 Goodwin Station Apt 80,East Falmouth,Massachusetts,Barnstable County,25001,02536,41.62927265629659,-70.59334467984085,351132.62,1618033.41,180534
3231cd88-551f-97c4-d429-b89fce48dfea,2011-02-26,,999-83-7197,,,,Douglass930,Vito638,Kautzer186,,,,white,nonhispanic,M,Revere  Massachusetts  US,132 Baumbach Lane,Boston,Massachusetts,Suffolk County,25025,02215,42.33304263705903,-71.02128164932195,25920.87,2320.98,73394
5688e7a4-990a-355e-05a9-dfe25f111ca2,1918-07-03,,999-26-9335,S99940221,X2487761X,Mr.,Tyron580,Johnson679,Hoeger474,,,M,white,nonhispanic,M,Needham  Massachusetts  US,1074 O'Reilly Well,Weymouth,Massachusetts,Norfolk County,25021,02189,42.24095196224575,-70.8909376199827,121437.87,117474.19,114432
5c06208b-6ef0-6be9-ba24-416e35f6d4b5,1997-08-08,,999-60-6708,S99986470,X46325239X,Ms.,Luann880,Laurene370,O'Hara248,,,,white,nonhispanic,F,Brockton  Massachusetts  US,155 Reinger Tunnel,Lunenburg,Massachusetts,Worcester County,25027,01462,42.5813512409622,-71.72782325324422,153780.27,995402.63,136798
0277978d-2743-9813-1496-b3e00257f4fa,2004-10-24,,999-71-2946,S99965811,,Mr.,Will178,William805,Grady603,,,,white,nonhispanic,M,Dedham  Massachusetts  US,554 Rohan Street,Norton,Massachusetts,Bristol County,,00000,42.014762129000864,-71.15078215675237,3777.50,18308.83,24672
fc5d7ada-e726-2389-942c-b9dcf0ac9b1b,1975-01-22,,999-46-5626,S99961715,X67441621X,Mrs.,Herma433,Debrah72,Hartmann983,,Lockman863,M,white,nonhispanic,F,Lancaster  Massachusetts  US,1047 Muller Vale,Plymouth,Massachusetts,Plymouth County,25023,02360,41.90299477321203,-70.58511547050216,340293.64,237500.83,58154
