Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
789fa1fa-8250-4d99-bb69-bcefbe8b9638,1997-10-10,,999-35-2746,S99933239,X26937786X,Ms.,Treva754,Thomasine260,O'Hara248,,,,white,nonhispanic,F,Wadley  Alabama  US,449 Cormier Frontage road,Montgomery,Alabama,Montgomery County,1101,36111,32.391403285458,-86.28768809310644,71358.71,936317.87,30112
6b8349ff-2cb7-fb32-cf2c-b846da433a58,1979-03-05,,999-72-4589,S99943992,X36798999X,Mr.,Ivory697,Donald774,Boyer713,,,S,black,nonhispanic,M,Montgomery  Alabama  US,933 Toy Ranch,Dothan,Alabama,Houston County,1069,36301,31.218204578747965,-85.37997015451684,69812.72,115164.89,41207
99e870ed-7bfd-fb21-6f8e-05b42db566d2,1962-11-02,,999-81-1362,S99971906,X88793736X,Mrs.,Cinderella355,Ping698,Schmitt836,,MacGyver246,M,white,nonhispanic,F,Birmingham  Alabama  US,945 Swaniawski Gateway,Albertville,Alabama,Marshall County,1095,35957,34.149627722198154,-86.2250351518404,676103.35,46795.54,54332
0fa5ca87-1899-16ef-22d6-91ed74b52402,1985-07-20,,999-74-6914,S99971093,X36067717X,Mr.,Leon728,Matthew562,Purdy2,,,M,white,nonhispanic,M,Oxford  Alabama  US,755 Jakubowski Common,Birmingham,Alabama,Jefferson County,1073,35217,33.51252811620441,-86.76786655246119,56389.94,10844.39,82847
d401fa48-275a-7ef9-9d1e-ba8d5c2521e3,2003-02-21,,999-47-4224,S99930606,X24135999X,Ms.,Teofila990,Cherly215,Mitchell808,,,,black,nonhispanic,F,Reform  Alabama  US,207 Hyatt Way Apt 3,Trussville,Alabama,Jefferson County,1115,35004,33.626120013704316,-86.59699352080061,82581.28,70812.45,177105
f243a8d7-a8be-faaf-ae66-9ffc7676883e,1959-06-15,,999-63-6759,S99944551,X49340291X,Ms.,Tamica785,Elke785,Hoppe518,,,S,black,nonhispanic,F,Calera  Alabama  US,960 Mills Dale,Tuscaloosa,Alabama,Tuscaloosa County,1125,35401,33.30555519092461,-87.44874961568735,782715.04,39303.05,85162
f816cc89-dbee-bd54-e1dd-9b67fa3bcbd9,1967-12-26,,999-78-1475,S99990588,X34101418X,Mr.,Gerardo48,Jae222,Schowalter414,,,D,white,nonhispanic,M,Bessemer  Alabama  US,925 Walsh Road Unit 65,Madison,Alabama,Madison County,1089,35757,34.77040546965999,-86.70918754649628,92693.63,18729.10,116825
2c0ba76f-b519-a19d-0f6c-c05012180904,2002-06-18,,999-58-8076,S99956478,X11426760X,Mr.,Earl438,Chi716,Gottlieb798,,,,white,nonhispanic,M,Alabaster  Alabama  US,376 Klocko Junction Unit 22,Gadsden,Alabama,Etowah County,1055,35954,33.992434988974054,-86.03607502166851,8760.83,32436.42,13293
3084e46e-9807-a238-e2c6-d54db01948e1,1958-03-21,2020-06-04,999-12-6976,S99970947,X85527073X,Mr.,Edwin773,Lucas404,Lockman863,,,S,white,nonhispanic,M,Huntsville  Alabama  US,862 Vandervort Center,Gulf Shores,Alabama,Baldwin County,1003,36542,30.235604206852592,-87.7577663737274,306959.30,662630.51,103582
5617a35f-5e59-06ae-d39f-ef327011ef78,1979-04-29,,999-13-3277,S99980049,X83446303X,Mr.,Tod265,,Dickens475,,,M,black,nonhispanic,M,Birmingham  Alabama  US,303 Frami Highlands Suite 34,Montgomery,Alabama,Montgomery County,1101,36111,32.222126382029764,-86.26864352648064,169850.38,942436.18,29667
99d3a956-1cd7-7f86-96e3-0f672a6f106b,1964-03-30,,999-15-2705,S99979539,X4385180X,Mrs.,Angeles319,Shawanda667,Kub800,,Nader710,M,black,nonhispanic,F,Montgomery  Alabama  US,410 Stamm Station Unit 65,Clanton,Alabama,Chilton County,1021,35045,32.76687131706967,-86.52028498633696,296824.49,1029655.13,147954
eaff5719-938e-a6fa-2777-cc376241841a,1958-03-21,,999-45-6534,S99928486,X35672531X,Mr.,Lucas404,Hong136,Medhurst46,,,D,white,nonhispanic,M,Auburn  Alabama  US,318 Dibbert Common,Gulf Shores,Alabama,Baldwin County,1003,36561,30.2670319989794,-87.61874420923293,153637.99,4957.03,103582
3c89e5dd-bd6b-136a-0474-4bd2a805b991,1974-12-25,,999-90-1074,S99996820,X32038986X,Ms.,Amy965,Evon528,Hessel84,,,S,white,nonhispanic,F,Adamsville  Alabama  US,1093 Hettinger Tunnel,Decatur,Alabama,Morgan County,1103,35603,34.549428620155616,-87.10381394042511,641359.20,208248.16,41238
b4b074fe-cf1b-1b7a-e9f8-ff83f5c74c47,1954-12-19,,999-82-6858,S99998172,X8239907X,Mrs.,Rebbecca977,Luana867,Trantow673,,Schinner682,M,white,nonhispanic,F,Irondale  Alabama  US,309 Muller Meadow Unit 47,Hartselle,Alabama,Morgan County,1103,35622,34.45565698315548,-86.91156266564923,108462.69,295416.47,24107
96faa14c-107e-6fbf-3952-5d7b27346783,2002-07-27,,999-35-9841,S99932854,X68843594X,Mr.,Cecil300,Vincent299,Eichmann909,,,,black,nonhispanic,M,Mobile  Alabama  US,715 Lehner Dam Unit 72,Fultondale,Alabama,Jefferson County,1073,35071,33.62817414674181,-86.72701384553602,36855.97,7083.37,45743
f85a9f5f-4ab2-85da-90a3-299adc0b4222,1971-10-02,,999-82-6170,S99970756,X60768246X,Mr.,Jackson413,,Upton904,,,D,white,nonhispanic,M,Anniston  Alabama  US,440 Padberg Route Unit 82,Madison,Alabama,Madison County,1089,35757,34.65418127786611,-86.65490218776755,106476.20,36046.25,636312
5f977988-abf2-9d94-37c0-4dc05422af4c,1968-04-25,,999-32-7317,S99953994,X76360688X,Mr.,Ernie189,,Maggio310,,,M,white,nonhispanic,M,Alexandria  Alabama  US,890 Connelly Manor,Phenix City,Alabama,Russell County,1113,36867,32.56976438926475,-85.11874460537263,152442.68,70218.53,47352
aa77cdf3-a49c-5d8a-f89a-70047d800726,2004-07-23,,999-46-9628,S99949321,,Ms.,Gloria696,,Alicea505,,,,white,hispanic,F,Guatemala City  Guatemala  GT,252 Romaguera Station,Clayton,Alabama,Barbour County,1005,36016,31.807208182515172,-85.43804248120405,77098.76,150453.46,61535
fb7eb821-6085-3aad-2af9-52c89ffd9f98,1977-08-14,,999-19-1344,S99997529,X47536287X,Mr.,Wiley422,Jamey282,Lockman863,,,D,native,nonhispanic,M,Castleberry  Alabama  US,734 Metz Highlands Unit 93,East Brewton,Alabama,Escambia County,1053,36426,31.125387533713116,-87.04355714800852,32252.51,53196.85,20533
0cac70a6-554c-e92b-a171-4dc36ad64b0f,1940-07-20,,999-54-4255,S99966208,X13336968X,Ms.,Coralee911,,Marquardt819,,,S,white,nonhispanic,F,Weaver  Alabama  US,1035 Lehner Road,Florence,Alabama,Lauderdale County,1077,35633,34.910869525062466,-87.65845631134368,2250247.82,198568.06,65028
3e2d8890-7922-5cd2-c5f6-ad7ac4d0f335,1983-07-11,,999-90-2304,S99943411,X85601098X,Ms.,Keri25,Angelic427,Schuppe920,PhD,,S,white,nonhispanic,F,Smiths Station  Alabama  US,650 Dietrich Village Apt 96,Daphne,Alabama,Baldwin County,1003,36532,30.74910879181626,-87.89558821057727,1624609.37,0.00,35817
c2acd318-4fcd-5b6f-9552-677e926a4c09,1996-04-29,,999-71-3395,S99973224,X28822432X,Mrs.,Twana617,Katina266,Crist667,,Treutel973,M,white,nonhispanic,F,Decatur  Alabama  US,302 Ondricka Avenue,Taylor,Alabama,Houston County,1069,36301,31.128309727613427,-85.39286504566364,166720.69,444665.60,6224
96b1dc55-f44c-bb16-411f-43716955d288,1999-03-03,,999-23-4212,S99915637,X41074581X,Mr.,Timmy68,,Glover433,,,,white,nonhispanic,M,Mobile  Alabama  US,392 Tremblay Bypass Suite 66,Jacksonville,Alabama,Calhoun County,1015,36265,33.84187543975054,-85.7539051568116,36284.06,1113.45,38110
2e1772ae-7962-7c0f-6f80-1cb881953af7,1985-08-20,,999-62-1315,S99947323,X85805357X,Mrs.,Mazie442,Rosalind66,Crist667,,Schiller186,D,white,nonhispanic,F,Tuskegee  Alabama  US,140 Frami Ramp Apt 2,Robertsdale,Alabama,Baldwin County,1003,36551,30.569028655323436,-87.73568345387191,198167.72,447485.54,22006
eb96b827-65eb-74ee-b523-97e22592a9d2,1996-05-03,,999-47-4047,S99938422,X77887347X,Mr.,Johnie961,Shannon293,Ritchie586,,,M,black,nonhispanic,M,Mobile  Alabama  US,585 Cartwright Club Unit 22,Birmingham,Alabama,Jefferson County,1073,35211,33.4677539527751,-86.70408002010159,40264.60,0.00,85424
6394ed70-9a11-d248-8452-477776cba72d,1995-07-26,,999-88-5688,S99954251,X31032236X,Mrs.,Daysi106,Oralee226,Beatty507,,Denesik803,M,black,nonhispanic,F,Attalla  Alabama  US,772 Mertz Lodge,Decatur,Alabama,Morgan County,1103,35603,34.68279039417379,-86.94561834364639,89854.19,194184.73,97704
c1348fd9-1e92-e082-0dfd-25e4f4abb601,1992-01-19,,999-34-8464,S99973150,X24702308X,Mrs.,Libbie63,Randa356,Grant908,,Witting912,M,black,nonhispanic,F,Grant  Alabama  US,287 Hills Approach,Mobile,Alabama,Mobile County,1097,36610,30.633654792815303,-88.11103030889596,14371.63,690694.90,15879
b4f74db4-65da-59d4-9703-c743e62096a0,1949-02-01,2003-11-30,999-79-6972,S99913976,X79711080X,Mr.,Spencer878,Octavio643,Crona259,,,M,black,nonhispanic,M,Tuscaloosa  Alabama  US,386 Miller Boulevard,Birmingham,Alabama,Jefferson County,1073,35022,33.578905838059235,-86.72082589973412,46027.96,165992.05,98837
af84a3a5-7128-4318-bed4-6c4f7737c456,1949-02-01,,999-38-5194,S99948952,X57202623X,Mr.,Arlen68,Kurt412,Fahey393,,,D,black,nonhispanic,M,Irondale  Alabama  US,747 Schuster Street,Birmingham,Alabama,Jefferson County,1073,35061,33.61156308373753,-86.5952766515229,97497.18,955851.96,98837
5b087b51-6ffe-3224-f7de-6942c2a7b1c9,1986-11-27,,999-89-3887,S99989182,X15297305X,Mr.,Jamaal34,Kirk871,Denesik803,,,S,white,nonhispanic,M,Rainsville  Alabama  US,381 Grant Port,Ozark,Alabama,Dale County,1045,36360,31.554295683631196,-85.60865249166149,59901.29,842378.31,1910
3651b46a-ead8-af6f-756d-c3dca40eefcc,2018-01-06,,999-66-7219,,,,Nerissa37,Charleen536,Strosin214,,,,white,nonhispanic,F,Demopolis  Alabama  US,278 Boyle Neck,Selma,Alabama,Dallas County,1047,36701,32.407044312413774,-86.90328185149147,8745.88,93764.31,59914
db58e0b4-2f13-10e1-2964-343aaa8a75a1,1942-05-13,1989-01-06,999-50-4131,S99985861,X72733085X,Mr.,Loren192,,Mosciski958,,,M,black,nonhispanic,M,Birmingham  Alabama  US,782 Muller Track,Birmingham,Alabama,Jefferson County,1073,35234,33.557669217905435,-86.82132524628716,148502.81,0.00,84848
19d800dc-015b-fd6d-3de3-b82be15e33e3,1981-06-09,,999-30-4788,S99993041,X78796580X,Mr.,Archie818,,Jaskolski867,,,D,white,nonhispanic,M,Phenix City  Alabama  US,1072 Yundt Bay,Leeds,Alabama,Jefferson County,1115,35004,33.48826528792822,-86.56713214117434,51681.17,449.59,54710
3940d650-dbd1-f034-0b75-a2fa34520a3c,1966-06-08,,999-47-8337,S99967344,X63278236X,Mr.,Terrance440,Berry486,Batz141,,,S,white,nonhispanic,M,Montgomery  Alabama  US,1087 Skiles Parade Apt 22,Grayson Valley,Alabama,Jefferson County,,00000,33.671924909913514,-86.64178224426935,256514.91,378970.46,55290
166a8f12-8a1e-de94-fc80-e16a2503918a,1942-05-13,,999-76-3330,S99957838,X36139788X,Mr.,Billie243,Delmer311,Sawayn19,,,M,black,nonhispanic,M,Birmingham  Alabama  US,1032 Wuckert Avenue Apt 43,Birmingham,Alabama,Jefferson County,1117,35242,33.52289511583155,-86.74391876209495,88861.24,479748.91,84848
02eaee9e-daa9-1a3e-726b-e61039e81884,1970-07-01,,999-44-3704,S99931239,X83244262X,Mrs.,Trinh357,Delpha270,Wiegand701,,Beer512,M,white,hispanic,F,Birmingham  Alabama  US,1031 King Green,Chatom,Alabama,Washington County,1129,36558,31.527725828297296,-88.2350590255953,291051.58,22207.15,44043
91fcd42f-703f-7315-6e1d-ad86f08515a0,1957-06-22,,999-41-7939,S99972604,X20177818X,Mrs.,Veronika907,Blossom971,Gutkowski940,,Goldner995,M,white,nonhispanic,F,Saks  Alabama  US,127 O'Connell Route Unit 48,Montgomery,Alabama,Montgomery County,1101,36106,32.3611847370065,-86.18598696602807,1151868.38,61549.86,47001
ce3fac1e-cad6-1969-1bc7-923cb8cb1d73,2002-09-06,,999-30-8813,S99911204,X7835630X,Ms.,Kelly223,Laree109,Marvin195,,,,white,nonhispanic,F,Prattville  Alabama  US,857 Grady Corner,Auburn,Alabama,Lee County,1017,36879,32.55112040691429,-85.33360597607546,71572.76,358046.10,188579
e2df40ec-9bd1-058c-30e7-db7acd39a972,2009-02-26,,999-47-8506,,,,Curt84,Rupert654,Dickinson688,,,,white,nonhispanic,M,Piedmont  Alabama  US,1077 Pfeffer Viaduct,Leeds,Alabama,Jefferson County,1073,35094,33.50425820292378,-86.64547955798835,31055.48,167315.27,97408
2e21a7e3-febc-efd3-5230-efd7baf953f9,1947-11-18,,999-35-3506,S99967221,X7174623X,Mr.,Eugenio846,Dewitt635,Thiel172,,,S,white,nonhispanic,M,Cullman  Alabama  US,497 Rodriguez Promenade Unit 75,Leeds,Alabama,Jefferson County,1073,35210,33.50600710746488,-86.57826686473895,106686.67,236652.74,32904
ded5fe74-30df-2772-019c-8e52a082133d,2003-04-04,,999-23-7909,S99973039,X67734932X,Ms.,Mika226,,Schuppe920,,,,white,nonhispanic,F,Mobile  Alabama  US,458 Zboncak View,Florence,Alabama,Lauderdale County,1077,35634,34.867607614290634,-87.57685596560857,55314.08,153717.83,43307
8a0d50fa-ea62-6f78-d11a-c442448f387c,1993-02-16,2015-01-05,999-76-6231,S99976548,X18235663X,Ms.,Jeanna557,Otilia736,Raynor401,,,,white,nonhispanic,F,Birmingham  Alabama  US,932 Homenick Brook,Tuscaloosa,Alabama,Tuscaloosa County,1125,35446,33.211580465532414,-87.57322120028938,15730.76,195103.00,16059
134a12af-6da7-462b-dfdd-ceca87169a06,1993-02-16,,999-69-6473,S99918239,X18433910X,Mrs.,Lakisha305,,Lang846,,Heller342,M,white,nonhispanic,F,Dothan  Alabama  US,279 Cruickshank Crossing Apt 96,Tuscaloosa,Alabama,Tuscaloosa County,1125,35446,33.21567858891577,-87.55245874819846,58143.59,617862.07,16059
71441e3e-99e6-e46d-e1af-b0bae48d034f,1987-07-10,,999-53-3547,S99953942,X14204637X,Mrs.,Versie644,Alva958,Funk324,,Steuber698,M,white,nonhispanic,F,Mobile  Alabama  US,480 Leuschke Route Suite 98,Enterprise,Alabama,Coffee County,1031,36330,31.380292070329144,-85.88544059612046,189637.85,693351.49,19796
97e1f982-931d-aceb-39d8-705ed4c04cc1,2005-01-15,,999-53-3708,S99921790,,Mr.,Adolph80,Jarvis643,Wyman904,,,,white,nonhispanic,M,Montgomery  Alabama  US,959 Sanford Heights Unit 91,Southside,Alabama,Etowah County,1055,35907,33.811194016193866,-86.06312928775108,32479.08,23833.67,109676
e7f448dc-a04a-5afa-740c-ae7b74963711,2000-12-22,,999-81-9865,S99933769,X61496431X,Ms.,Soledad678,María Soledad68,Camarillo982,,,,black,nonhispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,713 Corwin Crossing Apt 34,Birmingham,Alabama,Jefferson County,1127,35130,33.540579172677184,-86.77822508308515,74727.47,374047.65,187142
63e9e04c-3f7b-90c7-f013-bf946bf6cd57,2005-08-28,,999-12-9760,S99959980,,Mr.,Theodore876,Edward499,Kiehn525,,,,white,nonhispanic,M,Albertville  Alabama  US,518 Hettinger Path,Decatur,Alabama,Morgan County,1103,35603,34.453390772442994,-86.96525211824174,3350.33,41147.26,10270
20126a1c-9fd5-709e-7ae8-f83273bc3420,1994-09-21,,999-89-3630,S99945545,X87287763X,Ms.,Jacquelin132,Sarina640,Torphy630,,,S,hawaiian,nonhispanic,F,Auburn  Alabama  US,329 O'Reilly Highlands Suite 80,Rainbow City,Alabama,Etowah County,1055,35906,34.05749824644205,-86.07137967940218,148727.40,376592.04,49663
3f11496a-e666-fce3-3c7a-d5dba1eab730,1926-12-10,1991-05-18,999-15-1616,S99982426,X37258904X,Mr.,Kareem959,Demetrius568,Gusikowski974,,,S,white,nonhispanic,M,Brewton  Alabama  US,861 Schmeler Overpass,Mobile,Alabama,Mobile County,1097,36606,30.68157339752386,-87.99946113470529,326914.59,376968.12,8831
4cfd3b38-2892-aa87-fe48-f1df85413bd5,1926-12-10,1999-08-13,999-97-1884,S99935303,X15623510X,Mr.,Jerrold404,Scottie437,Legros616,,,M,white,nonhispanic,M,Florence  Alabama  US,178 Senger Estate Apt 42,Mobile,Alabama,Mobile County,1097,36693,30.565958941417577,-88.09974446503129,155519.31,291799.11,8831
e74da813-c063-e6e3-fd10-1d3086902320,2001-11-14,,999-92-6089,S99992012,X57945431X,Ms.,Susan422,Toshiko149,Cartwright189,,,,white,nonhispanic,F,Madison  Alabama  US,821 Kshlerin Spur,Gadsden,Alabama,Etowah County,1055,35901,34.05327182819719,-85.85849550721521,35988.78,214640.28,3003
03d123de-b9e9-e484-3847-fa4b1835b5f1,1926-12-10,2020-11-20,999-66-8350,S99972127,X89821X,Mr.,Junior695,Jc393,Doyle959,,,D,white,nonhispanic,M,Greensboro  Alabama  US,922 Swift Wall Apt 28,Mobile,Alabama,Mobile County,1097,36617,30.68704207696103,-88.05430528153654,75269.95,437504.98,8831
f8b64ae9-242f-5003-8367-5ba4ecf41e8c,1926-12-10,,999-25-8877,S99944404,X4043267X,Mr.,Carson894,Merlin721,Corkery305,,,D,white,nonhispanic,M,Hueytown  Alabama  US,130 Grimes Haven,Mobile,Alabama,Mobile County,1097,36688,30.64853159543314,-88.23743892746171,205211.31,644056.46,8831
f15f8a53-1a71-6d1d-3355-915593ea46c0,1970-03-21,,999-40-8655,S99986687,X73102372X,Mrs.,Zina602,Doris153,Schuster709,,Lind531,M,black,nonhispanic,F,Jemison  Alabama  US,219 Nikolaus Brook Unit 35,Montgomery,Alabama,Montgomery County,1101,36108,32.35834527617098,-86.3363499580208,131113.22,112749.09,26044
e1c4ca85-87e3-48a0-2ddd-f6702eb72d84,2007-05-15,,999-23-1719,S99916600,,,Garland107,,Upton904,,,,white,nonhispanic,M,Huntsville  Alabama  US,975 Dickinson Ramp,Muscle Shoals,Alabama,Colbert County,1033,35646,34.688538896558164,-87.48335148616937,36713.17,1219584.16,20108
38afe770-a3e5-57aa-8f2e-13d12452fe71,2002-03-10,,999-37-9594,S99978375,X42592801X,Mr.,Mikel238,Jewell855,Goldner995,,,,white,nonhispanic,M,Montgomery  Alabama  US,902 Towne Underpass Suite 23,Alabaster,Alabama,Shelby County,1117,35080,33.306758870055475,-86.92051453301025,93866.56,711784.93,142852
13ba7025-ba88-5122-5c8c-6dd83b4c6087,1965-06-22,,999-79-9676,S99934268,X3397043X,Mr.,Herbert830,Rufus33,Dach178,,,M,white,nonhispanic,M,Millport  Alabama  US,791 Johnston Heights Apt 82,Maplesville,Alabama,Chilton County,1021,36750,32.75246884429839,-86.90063878134633,142032.87,0.00,67927
e37e0cb3-6911-d706-887f-9096c06d937c,1978-04-05,2020-10-18,999-61-1251,S99942288,X43176817X,Mr.,Hyman89,Hans694,Langosh790,,,M,black,nonhispanic,M,Oxford  Alabama  US,1054 McCullough Haven Unit 84,Alexandria,Alabama,Calhoun County,1015,36250,33.763860614337105,-85.8636165827341,61255.65,317809.69,128521
49538eb2-e7df-954c-782f-d34c647dbac6,1994-08-21,,999-49-4229,S99957644,X48973149X,Mrs.,Winona266,Hyo54,Hoeger474,,Hintz995,M,asian,nonhispanic,F,Cantho  Cần Thơ  VN,141 Crooks Underpass,Clay,Alabama,Jefferson County,1073,35126,33.688851224135774,-86.68399481140378,138051.52,482884.44,70544
de87d6c5-27d1-0cf6-62d2-9cd3ad180a33,1962-08-26,,999-95-9535,S99961401,X82569894X,Mr.,Porter490,,Herman763,,,S,white,nonhispanic,M,Talladega  Alabama  US,403 Armstrong Dam,Piedmont,Alabama,Calhoun County,1015,36272,33.90918345047124,-85.67962046799771,882447.04,102859.78,58199
73011d0c-34ea-b930-1c54-4b6a13c82d3d,1978-04-05,,999-79-2707,S99938029,X49818637X,Mr.,Cecil300,Jeramy610,Mueller846,,,M,black,nonhispanic,M,Sylacauga  Alabama  US,660 Pouros Light Apt 75,Alexandria,Alabama,Calhoun County,1015,36250,33.7771633349319,-85.85965176099666,63974.25,28562.21,128521
9aade97e-e564-aaed-6073-cfa67f2c4d34,2000-04-08,,999-95-3430,S99973609,X56360210X,Mr.,Chas63,,Zemlak964,,,,asian,nonhispanic,M,Jacksonville  Alabama  US,368 Trantow Burg Suite 36,Auburn,Alabama,Lee County,1081,36830,32.54937102517487,-85.63302546106884,25162.28,916947.12,14094
11c35573-f96c-bbd0-d7e0-9f4a94efcdf6,2003-08-24,,999-14-9475,S99991013,X17322781X,Mr.,Rob341,Rolland302,Jacobs452,,,,white,nonhispanic,M,Tarrant  Alabama  US,1038 Raynor Heights Apt 40,Phenix City,Alabama,Russell County,1081,36870,32.53379589201964,-85.0205926166565,59029.47,163499.04,64484
a5852b7c-6c0f-2487-ded2-487fa64559ed,1986-05-26,,999-44-9660,S99964848,X67367156X,Mrs.,Magdalen131,Fay398,Schamberger479,,Nienow652,M,white,nonhispanic,F,Calera  Alabama  US,486 Wyman Terrace Apt 16,Hoover,Alabama,Shelby County,1117,35244,33.396344662575366,-86.81360137879561,256924.13,691514.85,149801
f60c1de7-5610-278c-73cd-0ca9e28a0d7d,1955-12-25,,999-88-6257,S99931722,X2987340X,Mrs.,Shena75,Belen306,Sporer811,,Nicolas769,M,white,nonhispanic,F,Hueytown  Alabama  US,395 Gorczany Landing,Huntsville,Alabama,Madison County,1089,35802,34.81942417317503,-86.76660251391671,322099.19,963038.58,16590
0bfd534f-1a45-06d6-888e-1d8fb2d8cf61,1985-11-16,,999-42-7183,S99930479,X79171220X,Mrs.,Sabra779,Mozella148,Welch179,,Swift555,M,black,nonhispanic,F,Hoover  Alabama  US,104 Weimann Track Unit 60,Montgomery,Alabama,Montgomery County,1101,36109,32.333213777823474,-86.2242754916697,142029.30,299586.67,84053
785ce3b2-b09b-e31e-6424-9feba53cd970,1948-04-09,,999-26-9196,S99990284,X45002741X,Mrs.,Sharolyn456,Inge747,Spencer878,,Stiedemann542,M,asian,nonhispanic,F,Chongqing  Chongqing Municipality  CN,821 Block Ville Suite 59,Birmingham,Alabama,Jefferson County,1073,35022,33.471832201697396,-86.74836721389127,207533.29,1250970.01,26059
c34850fb-c002-41e0-0a66-ce1009965ad3,1952-08-29,,999-46-6227,S99941884,X13655530X,Mr.,Elijah719,Les282,MacGyver246,,,S,white,nonhispanic,M,Huntsville  Alabama  US,488 Green Dam,Calera,Alabama,Shelby County,1117,35007,33.214245181420495,-86.80830230301805,171386.26,105303.52,78162
ac53ec87-fea5-57dc-cbbf-859e602372bc,1945-10-05,2013-09-29,999-93-8169,S99990400,X78084089X,Mr.,Jackie93,Cyrus914,Pagac496,,,M,white,nonhispanic,M,Decatur  Alabama  US,1092 Hansen Haven Unit 71,Albertville,Alabama,Marshall County,1095,35976,34.38560263562506,-86.35440938457327,182855.07,2885322.14,49881
ff737b60-4328-d5e0-582d-7e65217f7e5e,1945-10-05,,999-44-7291,S99964275,X33435705X,Mr.,Wes853,Issac619,Friesen796,,,M,white,nonhispanic,M,Gadsden  Alabama  US,271 Steuber Plaza,Albertville,Alabama,Marshall County,1095,35950,34.22225502084418,-86.19019421323569,211087.24,85063.82,49881
1c093f56-1db1-e4a2-c61b-e67ffa8e948e,1968-06-06,,999-51-5934,S99983849,X86222592X,Mrs.,Isabella615,Debbra216,Klocko335,,Tillman293,M,black,nonhispanic,F,Sheffield  Alabama  US,706 Lind Drive Apt 29,Greenville,Alabama,Butler County,1013,36037,31.793239523672607,-86.60366881539484,439543.12,1554119.18,28913
c558d1d6-3e6b-a235-ec6b-5e13e8650774,2002-10-29,,999-62-2868,S99993056,X59632840X,Ms.,Margeret29,Kattie846,Boyer713,,,,white,nonhispanic,F,Montgomery  Alabama  US,204 Heller Manor Suite 11,Calera,Alabama,Shelby County,1117,35115,33.07473119140961,-86.6725559823917,36738.39,85234.04,60709
b9665549-4ab1-ee23-10ef-d0e0d2c3354c,2006-08-02,2020-02-28,999-58-7384,,,,Carroll471,Dennise990,Donnelly343,,,,white,nonhispanic,F,Tuscaloosa  Alabama  US,1057 Hand Glen Apt 72,Birmingham,Alabama,Jefferson County,1073,35226,33.50446273141731,-87.03445101001174,4658.33,215813.59,13770
b9de504d-e84f-66a3-7e2e-6a8ca5bd021c,1997-07-11,,999-64-8506,S99954303,X46040674X,Mr.,Aaron697,Hilton264,Raynor401,,,,white,nonhispanic,M,Birmingham  Alabama  US,1034 Goldner Harbor,Tillmans Corner,Alabama,Mobile County,,00000,30.608440934571863,-88.20930882942946,79042.67,1115243.30,31405
3ae75dcc-bb8c-aa2c-f652-951c97e07387,1985-11-23,,999-80-5536,S99915678,X86185259X,Mr.,Virgil85,Olen518,Schumm995,,,M,white,nonhispanic,M,Madison  Alabama  US,864 Moen Alley,Hartselle,Alabama,Morgan County,1103,35640,34.35677894441918,-86.86047253511724,43994.00,2315.02,28688
560bd554-f763-360b-a970-985a3dc09937,1971-07-16,,999-97-2561,S99929719,X46765097X,Mrs.,Jade952,Shenna471,Hodkiewicz467,,Cruickshank494,M,white,nonhispanic,F,Chunchula  Alabama  US,626 Sipes Club Unit 46,Anniston,Alabama,Calhoun County,1015,36205,33.67329672342153,-85.78001524471169,192759.58,768900.96,15399
288feb63-aa99-7bcd-1720-e8ace3cc2e23,1987-12-17,,999-29-5063,S99953508,X70772884X,Mr.,Jessie665,Rueben647,Hammes673,,,M,white,nonhispanic,M,Southside  Alabama  US,663 Nikolaus Union Unit 12,Mobile,Alabama,Mobile County,1097,36605,30.7272692956452,-88.05789242005612,60999.44,290651.04,14992
2b6042ff-5888-1cc6-6e33-2eb211c1d72c,1956-11-12,2010-09-17,999-18-7941,S99914047,X80947670X,Mrs.,Chantay958,,Koss676,,Keeling57,M,black,nonhispanic,F,Wadley  Alabama  US,795 Little Well Suite 71,Altoona,Alabama,Etowah County,1055,35952,34.07531545594715,-86.34016724481256,346226.14,4745490.46,126086
7a5db2ae-298f-082e-e048-09637dc65732,1975-04-22,,999-77-6226,S99990638,X50474769X,Mrs.,Ethel888,Christen366,McDermott739,,O'Reilly797,M,white,nonhispanic,F,Birmingham  Alabama  US,843 Zulauf Fork Unit 2,Spanish Fort,Alabama,Baldwin County,1003,36507,30.71587041560291,-87.74949584594677,315582.14,593428.91,20357
ff93b718-c090-3822-4f40-65cd3712aaaa,1939-12-04,2019-10-12,999-22-3362,S99952401,X29447037X,Mr.,Wade235,Hershel911,Klocko335,,,S,white,nonhispanic,M,Enterprise  Alabama  US,224 Hermann Crossing Unit 72,Anniston,Alabama,Calhoun County,1015,36205,33.730342414908925,-85.80000756591555,1121779.48,2053121.89,86373
